STARTED,IQ17_01,IQ17_02,IQ18,IQ18_04,IQ19,IQ19_06,IQ20,IQ20_06,IQ21,IQ21_01,IQ21_02,IQ21_03,IQ21_04,IQ21_05,IQ21_06,VG03,VG03_05,VG02,VG02_03,IN04,IN04_01,IN04_02,IN04_03,IN08,IN08_01,IN08_02,IN08_03,GI01_01,GI01_02,GI01_04,GI01_06,GI01_09,GI01_10,GC02_01,GC02_02,GC02_03,GC02_04,GC02_08,GC02_05,GC02_09,AT01_01,AT01_02,AT01_03,AT01_04,AT01_05,CN01_02,CN01_03,CN01_04,IC01_06,IC01_07,IC01_05,IC01_08,IC01_09,IC03_01,IC03_02,IC03_03,FI01_01,FI01_02,FI01_03,FI02_01,FI03_01,PI14,PI14_03,PI15,PI16,PI16_03,PI17,PI17_12,PI19,PI20,PI20_04,V107,V107_04,V109,V109_06,V110,V111,V111_05,V112_01,V106,V113,V113_07,V114,V115_01,V115_01a,V116,V202,V205,V205_04,V207,V207_06,V208,V209,V209_05,V210_01,V204,V211,V211_07,V212,V213_01,V213_01a,V214,V309,V301,V301_04,V304,V304_06,V305,V306,V306_05,V307_01,V302,V312,V312_07,V313,V314_01,V314_01a,V315,EQ02,EQ06,EQ07,EQ08,EQ09_01,EQ09_02,EQ09_03,EQ09_04,EQ09_05,EQ09_06,EQ10_01,EQ10_05,EQ10_06,EQ10_07,EQ10_08,EQ10_09,TIME001,TIME002,TIME003,TIME004,TIME005,TIME006,TIME007,TIME008,TIME009,TIME010,TIME011,TIME012,TIME013,TIME014,TIME015,TIME016,TIME017,TIME018,TIME019,TIME020,TIME021,TIME022,TIME023,TIME024,TIME025,TIME026,TIME027,TIME028,TIME029,TIME030,TIME031,TIME032,TIME033,TIME_SUM,MAILSENT,LASTDATA,FINISHED,Q_VIEWER,LASTPAGE,MAXPAGE,MISSING,MISSREL,TIME_RSI,DEG_TIME,income,origin,PI21,check1,check2,check3,3checks,car_type,trial_name,charging 
2022-04-10 22:41:35,3,1,1,,1,,1,,-1,1,1,1,1,1,1,,,,,3,2,2,2,3,2,2,2,4,5,1,4,1,1,3,5,5,5,-1,5,4,-1,4,-1,1,-1,-1,-1,-1,5,3,5,3,5,1,5,5,4,4,3,"That it would charge my car at a more financially beneficial time, that I can control it, and that I can sell power back to the grid.",I am uncertain what I would need. Is the connection compatible with others on the EV network. Will my car be charged suffiently for me to use.,2,,5,2,,2,,3,3,,2,,2,,4,1,,13000,1,,,,,,1,1,2,,2,,4,1,,13000,2,,,,,,1,2,,,,,,,,,,,,,,,,,3,5,1,-1,-1,-1,-1,-1,-1,3,3,1,5,1,5,6,5,10,21,,20,5,12,51,23,35,15,21,55,41,20,26,15,38,133,30,117,,7,43,,7,,,6,24,26,39,851,,2022-04-10 22:55:47,1,0,33,33,0,0,0.88,2,5,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-04-11 01:51:54,3,1,3,,4,,1,,2,2,1,1,2,1,1,-1,,-1,,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,-1,3,3,-1,5,5,-1,3,5,5,3,5,5,5,3,5,3,4,5,4,4,5,To be able to manage the rate and time of charging,A lot more attention needs to be made and a lot more effort is needed using v2g,1,,4,2,,3,,2,2,,1,,5,,5,2,,,1,,,,,,-1,1,1,,3,,3,2,,,1,,,,,,-1,,,,,,,,,,,,,,,,,,3,3,1,-1,-1,-1,-1,-1,-1,5,-1,-1,3,1,-1,9,6,17,33,16,24,7,14,23,6,9,6,29,116,63,69,29,21,50,104,85,76,,18,73,,,,,9,37,32,77,1058,,2022-04-11 02:09:33,1,0,33,33,2,2,0.86,9,4,prolific,1,1.0,1.0,1.0,3.0,ICEV,,sc
2022-04-11 02:13:10,3,1,1,,5,,5,,1,2,1,1,1,1,1,2,,4,,3,2,2,2,1,1,1,2,5,5,4,5,2,2,4,4,5,5,-1,5,5,3,4,3,4,5,-1,3,4,5,5,5,3,5,4,5,5,5,4,4,The ability to sell off electricity,Dont think there are any,2,,1,1,,9,,3,4,5,1,,3,,2,1,,,4,1,,2,,2,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,2,2,2,2,2,2,2,5,5,5,1,4,4,2,14,22,7,20,3,8,21,10,9,5,11,30,26,12,19,17,34,47,32,49,13,6,,,,,,3,17,16,44,501,,2022-04-11 02:21:31,1,0,33,33,1,1,1.47,24,1,prolific,2,1.0,1.0,1.0,3.0,BEV,,no_charger
2022-04-11 10:30:25,3,1,1,,2,,2,,1,2,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,5,5,4,5,1,1,2,2,3,2,-1,2,3,-1,-1,-1,2,-1,2,2,-1,5,1,5,1,3,4,4,5,5,5,4,Knowing that I am not contributing to an energy distribution problem ,Cost and complexity of installation ,1,,3,1,,3,,1,1,,2,,1,,5,1,,2000,4,5,,4,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,-1,-1,2,2,2,2,4,2,4,2,1,-1,6,2,37,23,,33,2,7,26,9,9,7,11,50,37,27,27,21,39,48,35,69,60,,,,,,,2,24,39,35,685,,2022-04-11 10:41:52,1,0,33,33,0,0,1.24,18,4,prolific,2,1.0,1.0,1.0,3.0,BEV,,uc
2022-04-11 11:01:04,1,1,3,,1,,1,,-1,1,1,1,1,1,1,,,,,3,2,2,2,1,1,2,1,4,4,-1,4,4,2,3,5,3,4,-1,5,5,4,4,4,4,4,4,2,2,5,5,5,5,5,2,4,3,5,5,5,Being able to transfer to my home,None,2,,2,1,,2,,2,3,,1,,5,,2,2,,5000,5,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,-1,-1,-1,-1,-1,-1,3,4,3,3,1,3,15,8,19,44,,24,6,12,80,29,50,17,25,72,61,27,33,23,52,63,53,85,,6,,,,,,6,20,33,60,923,,2022-04-11 11:16:29,1,0,33,33,0,0,0.71,1,2,prolific,3,1.0,1.0,1.0,3.0,,,no_charger
2022-04-11 11:20:08,3,3,1,,1,,1,,-1,1,1,1,1,1,1,,,,,1,1,2,1,1,1,1,2,5,3,3,5,2,4,4,5,3,5,-1,4,5,4,4,4,2,4,4,5,4,3,4,5,4,4,4,2,4,4,4,5,That I don't really have to think much and it does it's own thing but still will ensure my car will charge ,I don't think there would be any barriers from me using this Charging system ,2,,1,1,,9,,3,3,,2,,2,,2,1,,10000,2,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,-1,-1,-1,-1,-1,-1,5,5,5,5,1,5,10,3,18,12,,7,2,9,13,19,22,6,16,19,21,14,12,12,71,55,26,29,,4,,,,,,2,18,11,11,442,,2022-04-11 11:27:31,1,0,33,33,0,0,1.65,34,2,prolific,1,1.0,1.0,1.0,3.0,Hybrid,,no_charger
2022-04-11 13:41:30,3,3,1,,2,,1,,-2,1,1,1,1,1,1,,,,,3,2,2,2,1,1,1,2,4,2,2,4,4,4,2,4,4,4,-1,4,3,3,2,4,2,4,3,4,3,4,2,5,3,4,3,4,4,4,4,4,Financial reward selling power back to the grid. ,Cost of the technology. ,1,,2,1,,9,,1,1,,1,,1,,1,1,,8000,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,6,10,11,39,,15,6,11,31,17,17,15,22,55,38,27,57,22,72,101,36,58,,,,,,,,4,18,25,33,746,,2022-04-11 13:53:57,1,0,33,33,0,0,0.91,3,4,prolific,2,1.0,1.0,1.0,3.0,Hybrid,,uc
2022-04-11 14:50:05,3,1,1,,2,,2,,2,2,1,2,1,1,1,,,,,1,1,2,1,3,2,2,2,4,5,3,4,2,3,2,5,5,3,-1,3,3,4,3,4,3,-1,3,5,-1,4,1,5,2,4,3,3,4,5,5,3,It's a more sustainable way of charging and therefore better for the environment and power grids ,I am unsure how comfortable I am with the idea of multiple directionality of energy movement as i'd want to make sure that my car had enough battery especially if I have a long journey ,2,,1,3,Nonbinary,3,,3,4,4,1,,3,,2,1,,,2,,,,,,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,5,-1,-1,1,1,-1,2,4,2,3,3,1,4,3,4,18,42,,27,4,11,17,16,20,9,12,42,34,9,20,14,32,109,59,46,,9,,,,,,3,21,31,39,651,,2022-04-11 15:00:57,1,0,33,33,1,1,1.13,11,6,prolific,-1,1.0,1.0,1.0,3.0,Hybrid,,uc
2022-04-11 15:48:40,2,1,1,,1,,2,,1,2,1,1,1,1,1,,,,,2,2,2,1,3,2,2,2,4,4,2,5,2,3,3,4,5,3,-1,3,4,-1,-1,4,3,-1,2,3,4,4,4,5,4,4,-1,-1,-1,3,4,4,I like the idea it can be used to power my home in an emergency and helps the environment.,the likelihood of ever needing to use it for an emergency at my home seems slim to none and I worry if there is an issue with it it would be harder for me to travel.,1,,1,2,,9,,3,3,,1,,2,,2,2,,,4,5,,4,,2,-1,1,1,,4,,1,2,,,1,,,,,,-1,2,,,,,,,,,,,,,,,,,4,1,1,-1,-1,-1,-1,-1,-1,2,3,2,2,1,3,11,6,13,32,,24,3,13,22,20,35,10,18,67,36,22,40,21,41,148,197,153,20,8,33,,4,,,4,17,22,31,1071,,2022-04-11 16:06:31,1,0,33,33,2,2,0.89,3,6,prolific,2,1.0,1.0,1.0,3.0,BEV,,no_charger
2022-04-11 15:55:07,1,1,1,,4,,1,,-1,1,1,1,1,1,1,1,,2,,3,2,2,2,3,2,2,2,4,5,-1,5,4,4,3,4,5,4,-1,5,5,-1,4,4,2,4,2,4,-1,3,2,5,4,4,3,4,5,5,5,4,"It would be an incentive to receive financial reward but only if I could state when I diodn'tmind using it.  For example, if leaving my car charged during the day and knowing I'm not driving for a while I'd be happy to let hte grid take power back, but perhaps never falling below 50%?","Being worried about needing to make a quick, unplanned trip and not havnig the power required. ",1,,3,1,,9,,2,2,,4,Car subscription via Cazoo,1,,5,1,,750,4,4,,4,36,1,1,1,1,,4,,1,1,,15000,1,,,,,,1,,,,,,,,,,,,,,,,,,5,3,1,1,1,1,1,1,1,4,4,4,3,1,3,5,2,16,34,16,19,3,7,14,13,16,26,8,38,26,8,18,12,28,89,29,54,15,6,43,,,,,3,16,18,19,601,,2022-04-11 16:05:08,1,0,33,33,0,0,1.34,19,6,prolific,1,1.0,1.0,1.0,3.0,BEV,,sc
2022-04-11 16:03:37,3,1,1,,4,,1,,-1,1,1,1,1,1,1,4,,2,,3,2,2,2,2,2,2,1,4,3,4,4,2,2,2,5,4,3,-1,3,5,3,2,3,2,4,5,4,5,3,4,5,-1,5,1,4,5,4,5,3,How it can manage the time and speed of of charging. ,The fact that there is a lack of ability to manage the speed and time of charging yourself. ,1,,1,1,,3,,3,1,,1,,5,,1,1,,5000,3,1,,3,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,-1,-1,-1,1,-1,1,1,4,2,4,1,5,22,3,17,17,106,22,21,26,45,34,31,7,24,75,37,42,25,12,40,173,45,44,17,,,,,,,5,14,32,37,878,,2022-04-11 16:19:50,1,0,33,33,0,0,0.87,6,2,prolific,-1,1.0,1.0,1.0,3.0,Hybrid,,sc
2022-04-11 16:12:56,2,1,1,,1,,2,,1,2,1,1,1,1,1,,,,,1,1,2,1,1,1,1,2,4,5,5,1,1,5,5,3,3,5,-1,4,1,3,2,5,4,4,2,1,5,2,5,5,1,4,1,4,5,3,5,5,the most attractive features of V2G would make me want to use is the app that allows me to see unplug the charger which saves the grid from the getting issues by like the smart changer which will keep doing the charging which will cause the grid to issues as it sends the electric back to them.,V2G is not a cheap source when compared to large power plant power generation and large-scale use of these vehicles may lead to technical problems.,1,,1,2,,3,,3,1,,1,,2,,3,2,,20500,3,2,,1,15,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,-1,2,-1,2,1,2,5,4,2,5,1,2,16,594,65,29,,29,2,4,4,34,32,20,14,465,223,23,23,11,38,615,57,130,130,,,,,,,4,22,63,65,987,,2022-04-11 16:58:09,1,0,33,33,0,0,0.84,18,3,prolific,1,1.0,1.0,1.0,3.0,Hybrid,,no_charger
2022-04-11 17:17:25,3,1,1,,4,,2,,2,2,1,1,1,2,1,2,,4,,2,2,2,1,1,1,1,2,5,5,2,5,2,2,5,5,5,5,-1,5,4,-1,4,-1,2,-1,4,3,4,3,1,5,1,5,2,4,4,5,5,5,The fact that energy can be reversed back to the National grid,The cost I think,1,,4,1,,9,,2,2,,1,,2,,1,1,,8000,3,1,,2,30,1,1,1,1,,5,,1,1,,5000,1,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,-1,-1,-1,-1,-1,-1,4,2,2,4,1,3,5,5,11,33,14,33,4,13,30,37,24,17,12,58,46,10,26,20,58,87,32,86,29,7,92,,,,,5,12,20,52,878,,2022-04-11 17:32:03,1,0,33,33,0,0,0.93,4,6,prolific,1,1.0,1.0,1.0,3.0,Hybrid,,sc
2022-04-11 17:43:35,3,1,1,,1,,1,,1,1,2,1,1,1,1,,,,,3,2,2,2,1,1,1,2,4,4,3,4,2,4,4,5,5,3,-1,3,4,4,4,4,2,-1,2,2,4,4,1,5,4,5,2,5,5,5,5,5,Could use overnight ,Car not being fully charged when I needed it. ,2,,3,1,,10,,2,2,,1,,5,,1,1,,6000,1,,,,,,1,1,3,,2,,1,1,,,3,5,,4,,2,-1,,,,,,,,,,,,,,,,,,3,3,1,-1,-1,-1,-1,-1,-1,4,4,4,4,1,3,4,2,7,11,,13,2,7,11,9,13,8,15,40,29,13,17,15,35,106,23,63,,4,22,18,,,,3,20,17,27,554,,2022-04-11 17:52:49,1,0,33,33,1,1,1.52,27,6,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-04-11 17:45:42,2,1,1,,1,,4,,1,2,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,2,5,4,5,2,4,1,5,5,4,-1,5,3,2,4,2,4,4,-1,4,4,4,2,5,4,5,2,4,5,2,5,3,Being able to manage the rate and time of charging. Can make sure that you are not needlessly charging throughout the night if the car simply needs a top up. ,"The direction of charging. Would be paranoid that it would be removing the charge from the car, especially if you knew you needed to take the car on a long journey",2,,2,1,,3,,3,1,,1,,1,,5,1,,,2,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,-1,-1,-1,2,-1,1,-1,2,2,4,1,4,11,5,10,24,,39,5,13,26,30,22,13,16,49,37,9,23,14,39,274,45,64,,,,,,,,5,80,26,32,911,,2022-04-11 18:00:54,1,0,33,33,1,1,0.91,2,6,prolific,1,1.0,1.0,1.0,3.0,Hybrid,,no_charger
2022-04-11 18:43:47,3,3,1,,2,,2,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,4,-1,5,1,2,1,4,3,3,-1,3,3,-1,-1,3,2,4,-1,4,5,4,4,5,3,3,2,3,4,5,5,5,The whole network not being disrupted and saving further costs for all in the long run.,Worried the vehicle would not be sufficiently charged and stop starting affecting the battery life.,2,,2,1,,9,,2,2,,2,,3,,1,1,,8000,2,,,,,,1,1,1,,3,,2,1,,4000,5,,,,,,1,,,,,,,,,,,,,,,,,,3,4,1,-1,-1,-1,2,-1,2,2,4,3,4,1,2,6,2,13,24,,13,4,13,29,19,33,18,15,73,43,22,38,16,77,69,36,84,,8,72,,,,,3,15,43,29,817,,2022-04-11 18:57:24,1,0,33,33,0,0,0.98,6,4,prolific,2,1.0,1.0,1.0,3.0,Hybrid,,uc
2022-04-11 19:03:34,3,1,1,,1,,1,,1,2,1,1,1,1,1,,,,,3,2,2,2,1,1,1,2,4,5,4,5,3,3,4,3,5,5,-1,5,5,-1,4,4,4,4,2,4,2,4,4,5,-1,4,4,5,5,5,5,5,Changing direction of charging,More expensive,1,,2,1,,3,,2,2,,2,,4,,1,1,,12000,1,,,,,,1,1,1,,3,,1,1,,8000,2,,,,,,1,,,,,,,,,,,,,,,,,,2,1,4,-1,-1,2,2,1,2,1,4,1,1,1,4,2,3,17,16,,23,3,13,43,30,9,18,37,47,31,16,22,12,24,32,24,50,,4,69,,,,,2,18,33,178,776,,2022-04-11 19:16:30,1,0,33,33,0,0,1.24,20,6,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-04-11 20:11:19,2,1,1,,4,,1,,-1,1,1,1,1,1,1,2,,-1,,2,2,2,1,1,1,1,2,5,4,3,5,2,2,2,2,4,4,-1,3,2,4,-1,3,4,-1,2,4,4,3,4,5,2,5,3,4,5,4,4,4,The feature of being able to sell back energy during peak times,"Possibly installation cost / upkeep etc, but I don't know a lot about these ",1,,1,1,,3,,3,4,5,1,,2,,5,1,,,4,1,,2,,2,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,-1,-1,2,2,-1,2,2,4,4,4,1,4,7,3,14,69,19,15,3,7,27,22,17,8,12,59,40,12,35,21,53,80,57,81,15,4,,,,,,2,16,27,37,762,,2022-04-11 20:24:01,1,0,33,33,1,1,1.1,11,5,prolific,1,1.0,1.0,1.0,3.0,BEV,,sc
2022-04-11 20:32:50,4,2,1,,1,,2,,3,2,1,1,1,2,2,,,,,2,2,2,1,1,1,1,2,4,3,4,4,4,3,2,5,5,3,4,4,4,5,2,3,2,4,3,4,2,4,4,5,4,4,3,4,5,3,5,3,The ability to alter the direction of charge in order to incorporate off peak charging to my routine.,Upfront cost and installation,1,,4,2,,11,,2,3,,1,,2,,1,1,,10000,4,1,,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,-1,-1,-1,-1,-1,-1,5,5,5,5,1,5,3,1,8,16,,33,2,5,4,7,7,7,52,13,14,35,10,4,18,57,25,63,10,3,,,,,,1,11,10,19,438,,2022-04-11 20:40:08,1,0,33,33,0,0,2.08,72,6,prolific,1,0.0,1.0,1.0,2.0,BEV,,no_charger
2022-04-11 20:42:01,3,2,1,,4,,4,,2,2,1,1,1,1,2,1,,4,,2,1,2,2,1,1,1,2,4,4,4,4,2,4,4,3,4,4,-1,4,3,-1,-1,2,4,4,4,4,4,5,4,5,4,5,-1,4,4,2,5,4,"The option to be able to sell power back to the grid.
The thought that it would be helping the envoronment.
Making extra money if i get my energy from solar panels.",If it shortened the life of my EV battery,1,,4,1,,3,,2,2,,2,,1,,5,1,,1000,4,1,,4,,2,-1,1,1,,4,,5,1,,5000,1,,,,,,1,,,,,,,,,,,,,,,,,,5,1,1,1,1,1,1,1,1,2,3,2,3,1,4,25,6,11,116,24,35,6,17,33,16,266,14,33,68,91,15,67,26,68,114,44,86,21,7,47,,,,,9,16,27,56,1120,,2022-04-11 21:04:46,1,0,33,33,0,0,0.7,1,6,prolific,1,1.0,1.0,1.0,3.0,BEV,,sc
2022-04-11 20:47:07,5,5,1,,4,,2,,1,2,1,1,1,1,1,1,,4,,2,2,2,1,3,2,2,2,4,5,1,1,1,5,2,5,5,5,-1,5,4,2,2,-1,1,2,5,5,5,3,5,5,1,1,1,1,1,-1,5,1,A potential discount on the rates ,Lack of control having the charging interrupted ,2,,4,1,,3,,2,1,,1,,5,,1,1,,15000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,5,8,6,25,40,22,18,4,8,24,30,42,49,28,119,154,40,31,19,135,115,92,76,,,,,,,,6,20,93,115,1319,,2022-04-11 21:09:06,1,0,33,33,0,0,0.66,1,6,prolific,2,1.0,1.0,1.0,3.0,ICEV,,sc
2022-04-11 21:14:41,5,4,1,,3,,1,,1,2,1,1,1,1,1,3,,4,,2,2,2,1,2,2,2,1,5,5,4,5,4,4,5,4,5,5,-1,5,4,4,4,4,4,4,4,2,3,4,4,5,4,4,2,4,4,4,5,5,I think this option allows more flexibility and allows people to consider their usage more ,The likely cost of the technology ,1,,3,2,,3,,2,2,,3,,4,,1,1,,12000,3,1,,2,11,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,4,4,4,1,2,10,6,63,26,8,17,3,7,32,17,9,14,14,43,24,16,20,18,39,70,38,79,124,4,,,,,,3,13,29,30,776,,2022-04-11 21:27:37,1,0,33,33,0,0,1.1,10,6,prolific,1,1.0,1.0,1.0,3.0,Hybrid,,uc
2022-04-11 21:15:19,3,1,1,,1,,1,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,4,4,4,4,2,3,5,5,5,-1,5,5,4,3,4,2,4,2,3,4,4,4,5,2,4,3,5,5,5,5,5,That the speed of charging can be managed ,If I didn't have the app to help monitor things ,2,,2,1,,10,,3,1,,1,,4,,1,1,,10000,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,-1,-1,-1,1,-1,1,4,4,2,4,1,3,76,6,12,18,,10,4,10,14,12,9,9,30,33,36,40,39,10,23,95,25,53,,,,,,,,3,10,27,24,560,,2022-04-11 21:25:48,1,0,33,33,0,0,1.25,18,3,prolific,1,1.0,1.0,1.0,3.0,,,no_charger
2022-04-11 21:33:58,3,1,1,,2,,1,,1,1,1,1,2,1,1,,,,,3,2,2,2,1,1,1,2,4,4,-1,-1,-1,-1,5,5,5,3,-1,4,5,-1,-1,-1,-1,-1,4,-1,4,4,-1,5,3,5,1,5,5,5,3,3,Low energy bill costs ,Time to charge,1,,2,1,,9,,3,2,,2,,1,,5,1,,,5,,,,,,-1,1,2,,3,,5,1,,,5,,,,,,-1,,,,,,,,,,,,,,,,,,4,3,1,1,-1,1,1,-1,1,2,-1,-1,4,1,-1,5,7,18,32,,16,4,8,17,21,14,13,17,60,81,36,28,18,29,125,42,86,,8,22,,,,,6,34,32,45,824,,2022-04-11 21:47:42,1,0,33,33,2,2,0.96,7,5,prolific,-1,1.0,1.0,1.0,3.0,,,uc
2022-04-11 22:01:16,4,3,1,,4,,1,,2,2,2,1,1,1,1,2,,2,,1,2,1,1,1,1,1,2,2,5,1,4,2,2,2,5,5,4,-1,4,3,3,3,2,4,2,2,2,3,3,4,5,4,4,3,5,5,3,4,4,That you can sell energy back. ,Expensive to install ,1,,2,1,,3,,2,2,,1,,2,,4,1,,12000,3,1,,2,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-1,-1,-1,-1,-1,1,2,2,2,2,1,4,3,4,13,24,9,13,4,7,20,18,17,10,10,32,27,9,17,11,31,40,28,55,11,5,,,,,,3,12,27,30,490,,2022-04-11 22:09:26,1,0,33,33,0,0,1.41,20,6,prolific,1,1.0,1.0,1.0,3.0,Hybrid,,sc
2022-04-12 09:37:36,3,2,1,,2,,1,,2,2,2,1,1,1,1,,,,,3,2,2,2,2,1,2,2,5,5,1,5,3,3,5,5,5,5,-1,5,5,4,4,-1,3,4,5,3,4,4,5,5,3,4,3,4,5,4,5,5,"That you can help the grid, power your vehicle and save on bills",Unknown if this would shorten the battery life in my EV,1,,4,1,,7,,2,2,,3,,3,,1,1,,,3,1,,1,,2,-1,1,1,,4,,1,1,,8000,1,,,,,,1,,,,,,,,,,,,,,,,,,3,1,1,1,1,1,-1,-1,1,4,4,3,5,1,3,10,7,16,43,,32,6,139,41,45,56,16,17,61,53,33,31,18,68,113,52,110,24,7,44,,,,,5,19,124,52,1116,,2022-04-12 09:58:19,1,0,33,33,1,1,0.68,0,6,prolific,1,1.0,1.0,1.0,3.0,Hybrid,,uc
2022-04-12 09:56:43,4,4,1,,1,,1,,1,2,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,4,3,4,2,3,4,5,4,4,-1,5,4,3,4,4,2,4,2,3,5,4,4,5,-1,4,2,2,4,4,5,4,Electricity backup in case of prolonged power outage. ,I'd need assurance that this is down in a way that won't have a long term detrimental effect on the battery health and overall life. ,3,Suburban,3,2,,-1,,2,2,,3,,1,,4,1,,4000,4,5,,1,78,1,1,1,1,,2,,4,1,,5000,1,,,,,,1,,,,,,,,,,,,,,,,,,4,1,1,-1,-1,-1,-1,-1,-1,2,2,2,4,1,2,8,7,11,31,,17,3,11,32,23,24,13,20,74,39,13,33,32,58,122,49,66,101,13,78,,,,,3,12,27,51,971,,2022-04-12 10:12:55,1,0,33,33,0,0,0.87,3,6,prolific,2,1.0,1.0,1.0,3.0,BEV,,no_charger
2022-04-12 10:26:53,3,1,3,,4,,1,,2,2,1,1,1,1,2,3,,4,,2,2,2,1,1,1,1,2,4,4,3,4,1,3,2,5,5,5,-1,4,5,-1,-1,1,2,-1,3,4,5,5,4,5,4,3,2,3,4,2,5,4,"Helping ensure the national grid is well managed, having a backup source for the house in cases of a power cut, and financial incentive to sell back energy to the grid when needed",Additional wear on the battery and charge level not being 100% if needing to use the car at an unexpected time,2,,2,2,,9,,1,1,,2,,3,,2,1,,12000,4,1,,4,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,-1,-1,1,2,1,2,4,3,5,5,1,3,10,5,16,37,7,30,3,10,19,14,17,13,11,45,29,11,29,16,44,94,32,50,22,,,,,,,4,18,44,42,672,,2022-04-12 10:38:06,1,0,33,33,0,0,1.06,7,5,prolific,1,1.0,1.0,1.0,3.0,BEV,,sc
2022-04-12 11:09:48,1,1,1,,5,,1,,2,2,1,1,1,1,2,1,,-1,,1,2,1,1,1,1,1,2,4,4,3,4,2,2,5,5,5,5,-1,4,4,4,4,-1,3,3,3,3,-1,5,5,5,5,5,4,5,5,5,5,5,That power is put back into the grid,There is one already in my household,1,,3,1,,7,,3,3,,3,,2,,5,2,,7000,4,3,,2,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,-1,-1,-1,-1,-1,-1,3,4,3,5,5,3,5,3,11,68,11,19,3,12,17,17,15,9,12,35,25,22,16,14,30,52,54,74,14,4,,,,,,5,16,15,34,612,,2022-04-12 11:20:01,1,0,33,33,0,0,1.24,15,6,prolific,1,1.0,1.0,0.0,2.0,BEV,,no_charger
2022-04-12 11:40:42,2,1,1,,1,,5,,1,2,1,1,1,1,1,,,,,1,1,2,1,2,2,2,1,4,5,2,5,1,3,4,3,2,4,-1,4,4,5,2,2,3,3,2,2,-1,3,4,5,-1,5,2,4,4,4,4,4,That I can see the data on the app,"The managed charging aspect, need to be sure my car is charged when I need to drive. ",1,,2,2,,10,,3,2,,1,,2,,5,2,,,2,,,,,,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,2,2,2,2,2,2,1,5,4,5,5,-1,5,3,20,20,,17,4,9,18,13,6,11,13,37,18,14,16,13,20,52,30,54,,5,,,,,,5,18,27,30,478,,2022-04-12 11:48:40,1,0,33,33,1,1,1.35,20,2,prolific,2,1.0,1.0,0.0,2.0,Hybrid,,no_charger
2022-04-12 13:34:58,2,2,1,,5,,1,,2,2,2,1,1,1,1,1,,4,,2,2,2,1,2,2,2,1,4,4,3,-1,2,3,3,3,3,3,-1,3,3,3,4,4,4,4,2,4,4,4,4,5,3,3,2,4,5,-1,5,5,Potential of saving money ,Being restricted ,1,,1,1,,10,,3,3,,1,,4,,2,1,,2000,5,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,8,2,7,20,6,8,3,9,29,14,4,6,11,26,17,14,18,9,23,26,31,59,,5,,,,,,3,11,15,19,403,,2022-04-12 13:41:42,1,0,33,33,0,0,1.67,39,1,prolific,1,1.0,1.0,0.0,2.0,,,no_charger
